foundation,tax_year,recipient,address_line1,city,state,zip,amount,purpose,source_form,lat,lng,locType
Best Portion Foundation,2022,THRIVE CHICAGO,211 W WACKER DR,CHICAGO,IL,60606,50000,PUBLIC,990-PF,41.88681684946,-87.63461922447,sited
Best Portion Foundation,2022,URBAN GATEWAYS,1637 N ASHLAND AVE STE 1,CHICAGO,IL,60622,25000,PUBLIC,990-PF,41.911644414176,-87.667642532624,sited
Best Portion Foundation,2023,CHIARTS,2714 W AUGUSTA BLVD,CHICAGO,IL,60622,25000,PUBLIC,990-PF,41.899345169681,-87.695489099391,sited
Best Portion Foundation,2023,CHICAGO MEDIA PROJECT,301 W GRAND AVE 170,CHICAGO,IL,60654,25000,PUBLIC,990-PF,41.891505848714,-87.635654215084,sited
Best Portion Foundation,2023,INVEST FOR KIDS,875 N MICHIGAN AVE STE 3400,CHICAGO,IL,60611,25000,PUBLIC,990-PF,41.898768343588,-87.624038249653,sited
Best Portion Foundation,2023,LEAP INNOVATIONS,222 MERCHANDISE MART PLZ STE 1225,CHICAGO,IL,60654,50000,PUBLIC,990-PF,41.888045283034,-87.634338654764,sited
Best Portion Foundation,2023,PARTNERSHIP FOR COLLEGE COMPLETION,200 S MICHIGAN AVE STE 1410,CHICAGO,IL,60604,25000,PUBLIC,990-PF,41.879498661338,-87.624506074574,intermediary_or_citywide
Best Portion Foundation,2023,THE CHICAGO SCHOLARS FOUNDATION,247 SOUTH STATE STREET SUITE 700,CHICAGO,IL,60604,523548,PUBLIC,990-PF,41.878856274586,-87.627616953938,intermediary_or_citywide
Best Portion Foundation,2023,URBAN GATEWAYS,1637 N ASHLAND AVE STE 1,CHICAGO,IL,60622,25000,PUBLIC,990-PF,41.911644414176,-87.667642532624,sited
Best Portion Foundation,2023,A BETTER CHICAGO,200 W MADISON STREET 3RD FLOOR,CHICAGO,IL,60606,159835,PUBLIC,990-PF,41.881999441643,-87.633899204958,sited
Best Portion Foundation,2023,DREAM FOR KIDS,9 WEST WASHINGTON STREET,CHICAGO,IL,60602,25000,PUBLIC,990-PF,41.883162781907,-87.628190307051,sited
Best Portion Foundation,2023,EVERGREEN CLIMATE INNOVATIONS,20 NORTH WACKER DRIVE SUITE 1200,CHICAGO,IL,60606,35000,PUBLIC,990-PF,41.882191369239,-87.637100009791,sited
Best Portion Foundation,2024,A BETTER CHICAGO,200 W MADISON STREET 3RD FLOOR,CHICAGO,IL,60606,100472,PUBLIC,990-PF,41.881999441643,-87.633899204958,sited
Best Portion Foundation,2024,CHIARTS,2714 W AUGUSTA BLVD,CHICAGO,IL,60622,14836,PUBLIC,990-PF,41.899345169681,-87.695489099391,sited
Best Portion Foundation,2024,THE CHICAGO SCHOLARS FOUNDATION,247 SOUTH STATE STREET SUITE 700,CHICAGO,IL,60604,539663,PUBLIC,990-PF,41.878856274586,-87.627616953938,intermediary_or_citywide
Best Portion Foundation,2024,DREAM FOR KIDS,9 WEST WASHINGTON STREET,CHICAGO,IL,60602,25000,PUBLIC,990-PF,41.883162781907,-87.628190307051,sited
Best Portion Foundation,2024,EVERGREEN CLIMATE INNOVATIONS,20 NORTH WACKER DRIVE SUITE 1200,CHICAGO,IL,60606,35000,PUBLIC,990-PF,41.882191369239,-87.637100009791,sited
Best Portion Foundation,2024,KIDS FIRST CHICAGO,190 S LASALLE STREET FLOOR 39,CHICAGO,IL,60603,54910,PUBLIC,990-PF,41.879514148711,-87.63237315861,sited
Best Portion Foundation,2024,INVEST FOR KIDS,875 N MICHIGAN AVE STE 3400,CHICAGO,IL,60611,25000,PUBLIC,990-PF,41.898768343588,-87.624038249653,sited
Best Portion Foundation,2024,MIKVA CHALLENGE,200 S MICHIGAN AVE STE 1000,CHICAGO,IL,60604,5000,PUBLIC,990-PF,41.879498661338,-87.624506074574,sited
Best Portion Foundation,2024,PARTNERSHIP FOR COLLEGE COMPLETION,200 S MICHIGAN AVE STE 1410,CHICAGO,IL,60604,49871,PUBLIC,990-PF,41.879498661338,-87.624506074574,intermediary_or_citywide
Daniel P Haerther Charitable Trust,2021,ACADEMIC APPROACH,342 W ARMITATGE AVE,CHICAGO,IL,60614,29071,GENERAL PURPOSES,990-PF,41.918393978568,-87.638014492561,sited
Daniel P Haerther Charitable Trust,2021,ARRUPE COLLEGE OF LOYOLA UNIVERSITY,820 N MICHIGAN AVE,CHICAGO,IL,60611,34000,GENERAL PURPOSES,990-PF,41.897778543221,-87.624179231671,intermediary_or_citywide
Daniel P Haerther Charitable Trust,2021,BROTHER RICE HIGH SCHOOL,10001 S PULASKI,CHICAGO,IL,60655,56800,GENERAL PURPOSES,990-PF,41.711291510139,-87.721011870399,sited
Daniel P Haerther Charitable Trust,2021,CATHOLIC CHARITIES,721 N LASALLE,CHICAGO,IL,60654,100000,GENERAL PURPOSES,990-PF,41.895298815986,-87.632531862567,sited
Daniel P Haerther Charitable Trust,2021,CHICAGO JESUIT ACADEMY,5058 W JACKSON BLVD,CHICAGO,IL,60644,35250,GENERAL PURPOSES,990-PF,41.876756129341,-87.751718112042,sited
Daniel P Haerther Charitable Trust,2021,DE LASALLE INSTITUTE,3434 S MICHIGAN AVE,CHICAGO,IL,60616,78650,GENERAL PURPOSES,990-PF,41.832227774024,-87.623358841644,sited
Daniel P Haerther Charitable Trust,2021,DEPAUL PREP COLLEGE,3333 N ROCKWELL ST,CHICAGO,IL,60618,19600,GENERAL PURPOSES,990-PF,41.942090044254,-87.693066661025,intermediary_or_citywide
Daniel P Haerther Charitable Trust,2021,HIGHSIGHT,1711 N CLEVELAND AVE,CHICAGO,IL,60614,22500,GENERAL PURPOSES,990-PF,41.913538201661,-87.641024291177,sited
Daniel P Haerther Charitable Trust,2021,HOLY FAMILY SCHOLARS,1019 S MAY ST,CHICAGO,IL,60607,70000,GENERAL PURPOSES,990-PF,41.868953007686,-87.655163783736,sited
Daniel P Haerther Charitable Trust,2021,HOLY TRINITY HIGH SCHOOL,1443 W DAVISION ST,CHICAGO,IL,60642,78650,GENERAL PURPOSES,990-PF,41.903319293911,-87.664358503954,sited
Daniel P Haerther Charitable Trust,2021,LAWRENCE HALL YOUTH SERVICES,4833 N FRANCISCO AVE,CHICAGO,IL,60625,30000,GENERAL PURPOSES,990-PF,41.969113056645,-87.700155212705,sited
Daniel P Haerther Charitable Trust,2021,MARILLAC ST VINCENT FAMILY SERVICES,2145 N HALSTED ST,CHICAGO,IL,60614,10000,GENERAL PURPOSES,990-PF,41.920821627759,-87.648525042293,sited
Daniel P Haerther Charitable Trust,2021,MOTHER MCAULEY HIGH SCHOOL,3737 W 99TH ST,CHICAGO,IL,60655,78650,GENERAL PURPOSES,990-PF,41.71323116355,-87.713045297307,sited
Daniel P Haerther Charitable Trust,2021,OFFICE OF HUMAN DIGNITY,3525 SOUTH LAKE PARK AVE,CHICAGO,IL,60653,20000,GENERAL PURPOSES,990-PF,41.830927891911,-87.607980330125,sited
Daniel P Haerther Charitable Trust,2021,OFFICE OF IMMIGRATION,3525 SOUTH LAKE PARK AVE,CHICAGO,IL,60653,20000,GENERAL PURPOSES,990-PF,41.830927891911,-87.607980330125,sited
Daniel P Haerther Charitable Trust,2021,SAN MIGUEL SCHOOLS,819 N LEARNINGTON,CHICAGO,IL,60651,30000,GENERAL PURPOSES,990-PF,41.895722281342,-87.754319486251,sited
Daniel P Haerther Charitable Trust,2021,SHEDD AQUARIUM,1200 S LAKE SHORE DR,CHICAGO,IL,60605,345000,GENERAL PURPOSES,990-PF,41.866476458506,-87.613814359169,sited
Daniel P Haerther Charitable Trust,2021,ST PATRICK HIGH SCHOOL,5900 W BELMONT AVE,CHICAGO,IL,60634,78400,GENERAL PURPOSES,990-PF,41.938537439772,-87.773862726282,sited
Daniel P Haerther Charitable Trust,2021,THE RESURRECTION PROJECT,1818 S PAULINA,CHICAGO,IL,60608,40000,GENERAL PURPOSES,990-PF,41.857253019883,-87.668713364221,sited
Daniel P Haerther Charitable Trust,2022,SHEDD AQUARIUM,1200 S LAKE SHORE DR,CHICAGO,IL,60605,330000,GENERAL PURPOSES,990-PF,41.866476458506,-87.613814359169,sited
Daniel P Haerther Charitable Trust,2022,CATHOLIC CHARITIES,721 N LASALLE,CHICAGO,IL,60654,300000,GENERAL PURPOSES,990-PF,41.895298815986,-87.632531862567,sited
Daniel P Haerther Charitable Trust,2022,BROTHER RICE HIGH SCHOOL,10001 S PULASKI,CHICAGO,IL,60655,121419,GENERAL PURPOSES,990-PF,41.711291510139,-87.721011870399,sited
Daniel P Haerther Charitable Trust,2022,DE LASALLE INSTITUTE,3434 S MICHIGAN AVE,CHICAGO,IL,60616,121419,GENERAL PURPOSES,990-PF,41.832227774024,-87.623358841644,sited
Daniel P Haerther Charitable Trust,2022,HOLY TRINITY HIGH SCHOOL,1443 W DAVISION ST,CHICAGO,IL,60642,121419,GENERAL PURPOSES,990-PF,41.903319293911,-87.664358503954,sited
Daniel P Haerther Charitable Trust,2022,MOTHER MCAULEY HIGH SCHOOL,3737 W 99TH ST,CHICAGO,IL,60655,121419,GENERAL PURPOSES,990-PF,41.71323116355,-87.713045297307,sited
Daniel P Haerther Charitable Trust,2022,ST PATRICK HIGH SCHOOL,5900 W BELMONT AVE,CHICAGO,IL,60634,121419,GENERAL PURPOSES,990-PF,41.938537439772,-87.773862726282,sited
Daniel P Haerther Charitable Trust,2022,HOLY FAMILY SCHOLARS,1019 S MAY ST,CHICAGO,IL,60607,80000,GENERAL PURPOSES,990-PF,41.868953007686,-87.655163783736,sited
Daniel P Haerther Charitable Trust,2022,DEPAUL PREP COLLEGE,3333 N ROCKWELL ST,CHICAGO,IL,60618,74045,GENERAL PURPOSES,990-PF,41.942090044254,-87.693066661025,intermediary_or_citywide
Daniel P Haerther Charitable Trust,2022,CHICAGO JESUIT ACADEMY,5058 W JACKSON BLVD,CHICAGO,IL,60644,52500,GENERAL PURPOSES,990-PF,41.876756129341,-87.751718112042,sited
Daniel P Haerther Charitable Trust,2022,ARRUPE COLLEGE OF LOYOLA UNIVERSITY,820 N MICHIGAN AVE,CHICAGO,IL,60611,51000,GENERAL PURPOSES,990-PF,41.897778543221,-87.624179231671,intermediary_or_citywide
Daniel P Haerther Charitable Trust,2022,OFFICE OF IMMIGRATION,3525 SOUTH LAKE PARK AVE,CHICAGO,IL,60653,50000,GENERAL PURPOSES,990-PF,41.830927891911,-87.607980330125,sited
Daniel P Haerther Charitable Trust,2022,THE RESURRECTION PROJECT,1818 S PAULINA,CHICAGO,IL,60608,50000,GENERAL PURPOSES,990-PF,41.857253019883,-87.668713364221,sited
Daniel P Haerther Charitable Trust,2022,SAN MIGUEL SCHOOLS,819 N LEARNINGTON,CHICAGO,IL,60651,45000,GENERAL PURPOSES,990-PF,41.895722281342,-87.754319486251,sited
Daniel P Haerther Charitable Trust,2022,LAWRENCE HALL YOUTH SERVICES,4833 N FRANCISCO AVE,CHICAGO,IL,60625,40000,GENERAL PURPOSES,990-PF,41.969113056645,-87.700155212705,sited
Daniel P Haerther Charitable Trust,2022,HIGHSIGHT,1711 N CLEVELAND AVE,CHICAGO,IL,60614,22500,GENERAL PURPOSES,990-PF,41.913538201661,-87.641024291177,sited
Daniel P Haerther Charitable Trust,2022,MARILLAC ST VINCENT FAMILY SERVICES,2145 N HALSTED ST,CHICAGO,IL,60614,10000,GENERAL PURPOSES,990-PF,41.920821627759,-87.648525042293,sited
Daniel P Haerther Charitable Trust,2022,ACADEMIC APPROACH,342 W ARMITATGE AVE,CHICAGO,IL,60614,8000,GENERAL PURPOSES,990-PF,41.918393978568,-87.638014492561,sited
Daniel P Haerther Charitable Trust,2023,ACADEMIC APPROACH,342 W ARMITATGE AVE,CHICAGO,IL,60614,16948,GENERAL PURPOSES,990-PF,41.918393978568,-87.638014492561,sited
Daniel P Haerther Charitable Trust,2023,ARRUPE COLLEGE OF LOYOLA UNIVERSITY,820 N MICHIGAN AVE,CHICAGO,IL,60611,51000,GENERAL PURPOSES,990-PF,41.897778543221,-87.624179231671,intermediary_or_citywide
Daniel P Haerther Charitable Trust,2023,BROTHER RICE HIGH SCHOOL,10001 S PULASKI,CHICAGO,IL,60655,142895,GENERAL PURPOSES,990-PF,41.711291510139,-87.721011870399,sited
Daniel P Haerther Charitable Trust,2023,CATHOLIC CHARITIES,721 N LASALLE,CHICAGO,IL,60654,125000,GENERAL PURPOSES,990-PF,41.895298815986,-87.632531862567,sited
Daniel P Haerther Charitable Trust,2023,CHICAGO JESUIT ACADEMY,5058 W JACKSON BLVD,CHICAGO,IL,60644,52500,GENERAL PURPOSES,990-PF,41.876756129341,-87.751718112042,sited
Daniel P Haerther Charitable Trust,2023,DE LASALLE INSTITUTE,3434 S MICHIGAN AVE,CHICAGO,IL,60616,140045,GENERAL PURPOSES,990-PF,41.832227774024,-87.623358841644,sited
Daniel P Haerther Charitable Trust,2023,DEPAUL PREP COLLEGE,3333 N ROCKWELL ST,CHICAGO,IL,60618,110975,GENERAL PURPOSES,990-PF,41.942090044254,-87.693066661025,intermediary_or_citywide
Daniel P Haerther Charitable Trust,2023,HIGHSIGHT,1711 N CLEVELAND AVE,CHICAGO,IL,60614,32500,GENERAL PURPOSES,990-PF,41.913538201661,-87.641024291177,sited
Daniel P Haerther Charitable Trust,2023,HOLY FAMILY SCHOLARS,1019 S MAY ST,CHICAGO,IL,60607,60000,GENERAL PURPOSES,990-PF,41.868953007686,-87.655163783736,sited
Daniel P Haerther Charitable Trust,2023,HOLY TRINITY HIGH SCHOOL,1443 W DAVISION ST,CHICAGO,IL,60642,139895,GENERAL PURPOSES,990-PF,41.903319293911,-87.664358503954,sited
Daniel P Haerther Charitable Trust,2023,LAWRENCE HALL YOUTH SERVICES,4833 N FRANCISCO AVE,CHICAGO,IL,60625,40000,GENERAL PURPOSES,990-PF,41.969113056645,-87.700155212705,sited
Daniel P Haerther Charitable Trust,2023,MARILLAC ST VINCENT FAMILY SERVICES,2145 N HALSTED ST,CHICAGO,IL,60614,10000,GENERAL PURPOSES,990-PF,41.920821627759,-87.648525042293,sited
Daniel P Haerther Charitable Trust,2023,MOTHER MCAULEY HIGH SCHOOL,3737 W 99TH ST,CHICAGO,IL,60655,140045,GENERAL PURPOSES,990-PF,41.71323116355,-87.713045297307,sited
Daniel P Haerther Charitable Trust,2023,OFFICE OF IMMIGRATION,3525 SOUTH LAKE PARK AVE,CHICAGO,IL,60653,50000,GENERAL PURPOSES,990-PF,41.830927891911,-87.607980330125,sited
Daniel P Haerther Charitable Trust,2023,SAN MIGUEL SCHOOLS,819 N LEARNINGTON,CHICAGO,IL,60651,45000,GENERAL PURPOSES,990-PF,41.895722281342,-87.754319486251,sited
Daniel P Haerther Charitable Trust,2023,SHEDD AQUARIUM,1200 S LAKE SHORE DR,CHICAGO,IL,60605,215000,GENERAL PURPOSES,990-PF,41.866476458506,-87.613814359169,sited
Daniel P Haerther Charitable Trust,2023,ST PATRICK HIGH SCHOOL,5900 W BELMONT AVE,CHICAGO,IL,60634,139895,GENERAL PURPOSES,990-PF,41.938537439772,-87.773862726282,sited
Daniel P Haerther Charitable Trust,2023,THE RESURRECTION PROJECT,1818 S PAULINA,CHICAGO,IL,60608,50000,GENERAL PURPOSES,990-PF,41.857253019883,-87.668713364221,sited
Daniel P Haerther Charitable Trust,2024,ACADEMIC APPROACH,342 W ARMITATGE AVE,CHICAGO,IL,60614,18135,GENERAL PURPOSES,990-PF,41.918393978568,-87.638014492561,sited
Daniel P Haerther Charitable Trust,2024,ARRUPE COLLEGE OF LOYOLA UNIVERSITY,820 N MICHIGAN AVE,CHICAGO,IL,60611,51000,GENERAL PURPOSES,990-PF,41.897778543221,-87.624179231671,intermediary_or_citywide
Daniel P Haerther Charitable Trust,2024,BROTHER RICE HIGH SCHOOL,10001 S PULASKI,CHICAGO,IL,60655,140895,GENERAL PURPOSES,990-PF,41.711291510139,-87.721011870399,sited
Daniel P Haerther Charitable Trust,2024,CATHOLIC CHARITIES,721 N LASALLE,CHICAGO,IL,60654,100000,GENERAL PURPOSES,990-PF,41.895298815986,-87.632531862567,sited
Daniel P Haerther Charitable Trust,2024,CHICAGO JESUIT ACADEMY,5058 W JACKSON BLVD,CHICAGO,IL,60644,52500,GENERAL PURPOSES,990-PF,41.876756129341,-87.751718112042,sited
Daniel P Haerther Charitable Trust,2024,DE LASALLE INSTITUTE,3434 S MICHIGAN AVE,CHICAGO,IL,60616,154650,GENERAL PURPOSES,990-PF,41.832227774024,-87.623358841644,sited
Daniel P Haerther Charitable Trust,2024,DEPAUL PREP COLLEGE,3333 N ROCKWELL ST,CHICAGO,IL,60618,148300,GENERAL PURPOSES,990-PF,41.942090044254,-87.693066661025,intermediary_or_citywide
Daniel P Haerther Charitable Trust,2024,HIGHSIGHT,1711 N CLEVELAND AVE,CHICAGO,IL,60614,100000,GENERAL PURPOSES,990-PF,41.913538201661,-87.641024291177,sited
Daniel P Haerther Charitable Trust,2024,HOLY FAMILY SCHOLARS,1019 S MAY ST,CHICAGO,IL,60607,30000,GENERAL PURPOSES,990-PF,41.868953007686,-87.655163783736,sited
Daniel P Haerther Charitable Trust,2024,HOLY TRINITY HIGH SCHOOL,1443 W DAVISION ST,CHICAGO,IL,60642,148250,GENERAL PURPOSES,990-PF,41.903319293911,-87.664358503954,sited
Daniel P Haerther Charitable Trust,2024,LAWRENCE HALL YOUTH SERVICES,4833 N FRANCISCO AVE,CHICAGO,IL,60625,40000,GENERAL PURPOSES,990-PF,41.969113056645,-87.700155212705,sited
Daniel P Haerther Charitable Trust,2024,MARILLAC ST VINCENT FAMILY SERVICES,2145 N HALSTED ST,CHICAGO,IL,60614,10000,GENERAL PURPOSES,990-PF,41.920821627759,-87.648525042293,sited
Daniel P Haerther Charitable Trust,2024,MOTHER MCAULEY HIGH SCHOOL,3737 W 99TH ST,CHICAGO,IL,60655,148100,GENERAL PURPOSES,990-PF,41.71323116355,-87.713045297307,sited
Daniel P Haerther Charitable Trust,2024,OFFICE OF HUMAN DIGINITY,3525 SOUTH LAKE PARK AVE,CHICAGO,IL,60653,50000,GENERAL PURPOSES,990-PF,41.830927891911,-87.607980330125,sited
Daniel P Haerther Charitable Trust,2024,SAN MIGUEL SCHOOLS,819 N LEARNINGTON,CHICAGO,IL,60651,45000,GENERAL PURPOSES,990-PF,41.895722281342,-87.754319486251,sited
Daniel P Haerther Charitable Trust,2024,SHEDD AQUARIUM,1200 S LAKE SHORE DR,CHICAGO,IL,60605,460000,GENERAL PURPOSES,990-PF,41.866476458506,-87.613814359169,sited
Daniel P Haerther Charitable Trust,2024,ST PATRICK HIGH SCHOOL,5900 W BELMONT AVE,CHICAGO,IL,60634,148100,GENERAL PURPOSES,990-PF,41.938537439772,-87.773862726282,sited
Daniel P Haerther Charitable Trust,2024,THE RESURRECTION PROJECT,1818 S PAULINA,CHICAGO,IL,60608,50000,GENERAL PURPOSES,990-PF,41.857253019883,-87.668713364221,sited
McCune Family Foundation,2021,CHILDREN FIRST INC,33 N LASALLE ST,CHICAGO,IL,60602,50000,GENERAL,990-PF,41.882669411932,-87.632303917026,sited
McCune Family Foundation,2022,CHILDREN FIRST INC,33 N LASALLE ST,CHICAGO,IL,60602,50000,GENERAL,990-PF,41.882669411932,-87.632303917026,sited
McCune Family Foundation,2023,CHILDREN FIRST INC,33 N LASALLE ST,CHICAGO,IL,60602,50000,GENERAL,990-PF,41.882669411932,-87.632303917026,sited
McCune Family Foundation,2024,CHILDREN FIRST INC,33 N LASALLE ST,CHICAGO,IL,60602,50000,GENERAL SUPPORT,990-PF,41.882669411932,-87.632303917026,sited
Jerome Nerenberg 2000 Charitable TR,2021,NEWBERRY LIBRARY,60 WEST WALTON,CHICAGO,IL,60610,66332,GENERAL,990-PF,41.899859574468,-87.630394134617,sited
Jerome Nerenberg 2000 Charitable TR,2021,GATEWAY FOUNDATION INC,55 EAST JACKSON BLVD,CHICAGO,IL,60604,79598,GENERAL,990-PF,41.878186887212,-87.626002494406,intermediary_or_citywide
Jerome Nerenberg 2000 Charitable TR,2021,LYRIC OPERA OF CHICAGO,20 NORTH WACKER DRIVE,CHICAGO,IL,60606,106131,GENERAL,990-PF,41.882191369239,-87.637100009791,sited
Jerome Nerenberg 2000 Charitable TR,2022,NEWBERRY LIBRARY,60 WEST WALTON,CHICAGO,IL,60610,69512,GENERAL,990-PF,41.899859574468,-87.630394134617,sited
Jerome Nerenberg 2000 Charitable TR,2022,GATEWAY FOUNDATION INC,55 EAST JACKSON BLVD,CHICAGO,IL,60604,83414,GENERAL,990-PF,41.878186887212,-87.626002494406,intermediary_or_citywide
Jerome Nerenberg 2000 Charitable TR,2022,LYRIC OPERA OF CHICAGO,20 NORTH WACKER DRIVE,CHICAGO,IL,60606,111219,GENERAL,990-PF,41.882191369239,-87.637100009791,sited
Jerome Nerenberg 2000 Charitable TR,2023,NEWBERRY LIBRARY,60 WEST WALTON,CHICAGO,IL,60610,52501,GENERAL,990-PF,41.899859574468,-87.630394134617,sited
Jerome Nerenberg 2000 Charitable TR,2023,GATEWAY FOUNDATION INC,55 EAST JACKSON BLVD,CHICAGO,IL,60604,63001,GENERAL,990-PF,41.878186887212,-87.626002494406,intermediary_or_citywide
Jerome Nerenberg 2000 Charitable TR,2023,LYRIC OPERA OF CHICAGO,20 NORTH WACKER DRIVE,CHICAGO,IL,60606,84002,GENERAL,990-PF,41.882191369239,-87.637100009791,sited
Jerome Nerenberg 2000 Charitable TR,2024,NEWBERRY LIBRARY,60 WEST WALTON,CHICAGO,IL,60610,55155,GENERAL SUPPORT,990-PF,41.899859574468,-87.630394134617,sited
Jerome Nerenberg 2000 Charitable TR,2024,GATEWAY FOUNDATION INC,55 EAST JACKSON BLVD,CHICAGO,IL,60604,66186,GENERAL SUPPORT,990-PF,41.878186887212,-87.626002494406,intermediary_or_citywide
Jerome Nerenberg 2000 Charitable TR,2024,LYRIC OPERA OF CHICAGO,20 NORTH WACKER DRIVE,CHICAGO,IL,60606,88248,GENERAL SUPPORT,990-PF,41.882191369239,-87.637100009791,sited
Manaaki Foundation,2021,ALLIANCECHICAGO,225 W ILLINOIS STREET 5TH FLOOR,CHICAGO,IL,60654,5000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.890720437236,-87.634791318856,sited
Manaaki Foundation,2021,CHICAGO MEDIA PROJECT,301 W GRAND AVENUE SUITE 170,CHICAGO,IL,60654,50000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.891505848714,-87.635654215084,sited
Manaaki Foundation,2021,CHICAGO PUBLIC MEDIA,848 E GRAND AVENUE,CHICAGO,IL,60611,125000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.892187438564,-87.609927254642,sited
Manaaki Foundation,2021,CURE VIOLENCE GLOBAL,207 W MONROE STREET SUITE 1025,CHICAGO,IL,60606,5000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.880602547148,-87.633954264593,sited
Manaaki Foundation,2021,ENVIRONMENTAL LAW AND POLICY CENTER OF THE MIDWEST,35 UPPER EAST WACKER DRIVE SUITE,CHICAGO,IL,60601,70000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.887530047162,-87.625851774658,sited
Manaaki Foundation,2021,FULL SPECTRUM FEATURES,1407 W OHIO STREET,CHICAGO,IL,60642,7420,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.892428253453,-87.66247128114,sited
Manaaki Foundation,2021,GROWING HOME INC,2732 N CLARK STREET SUITE 310,CHICAGO,IL,60614,20000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.932008731782,-87.644752454457,sited
Manaaki Foundation,2021,LINK UNLIMITED,2221 S STATE STREET,CHICAGO,IL,60616,30000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.852412770197,-87.627000639137,sited
Manaaki Foundation,2021,PLANNED PARENTHOOD OF ILLINOIS,18 S MICHIGAN AVENUE,CHICAGO,IL,60603,285000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.881367819857,-87.624527825232,sited
Manaaki Foundation,2021,REFUSHE (PREVIOUSLY KNOWN AS HESHIMA KENYA),PO BOX 408077,CHICAGO,IL,60640,25000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,,,intermediary_or_citywide
Manaaki Foundation,2021,ROGER BALDWIN FOUNDATION OF THE ACLU INC,150 N MICHIGAN AVENUE SUITE 600,CHICAGO,IL,60601,20000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.884931224143,-87.624552861651,intermediary_or_citywide
Manaaki Foundation,2021,VOICES AND FACES PROJECT,47 W POLK STREET 170,CHICAGO,IL,60605,10000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.872227851641,-87.628870808889,sited
Manaaki Foundation,2021,WOMENS GLOBAL EDUCATION PROJECT,PO BOX 617613,CHICAGO,IL,60661,35000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,,,intermediary_or_citywide
Manaaki Foundation,2022,ALLIANCECHICAGO,225 W ILLINOIS STREET 5TH FLOOR,CHICAGO,IL,60654,20000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.890720437236,-87.634791318856,sited
Manaaki Foundation,2022,BLAIR THOMAS & COMPANY,410 S MICHIGAN AVENUE SUITE 310,CHICAGO,IL,60605,15000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.87661684649,-87.624436493807,sited
Manaaki Foundation,2022,CHICAGO ABORTION FUND,333 W NORTH AVENUE SUITE 267,CHICAGO,IL,60610,10000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.910999845488,-87.637697236039,sited
Manaaki Foundation,2022,CHICAGO MEDIA PROJECT,301 W GRAND AVENUE SUITE 170,CHICAGO,IL,60654,50000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.891505848714,-87.635654215084,sited
Manaaki Foundation,2022,CHICAGO PUBLIC MEDIA,848 E GRAND AVENUE,CHICAGO,IL,60611,125000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.892187438564,-87.609927254642,sited
Manaaki Foundation,2022,CURE VIOLENCE GLOBAL,207 W MONROE STREET SUITE 1025,CHICAGO,IL,60606,20000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.880602547148,-87.633954264593,sited
Manaaki Foundation,2022,ENVIRONMENTAL LAW AND POLICY CENTER OF THE MIDWEST,35 UPPER EAST WACKER DRIVE SUITE,CHICAGO,IL,60601,70000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.887530047162,-87.625851774658,sited
Manaaki Foundation,2022,FULL SPECTRUM FEATURES,1407 W OHIO STREET,CHICAGO,IL,60642,11000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.892428253453,-87.66247128114,sited
Manaaki Foundation,2022,GLOBAL PHILANTHROPY PARTNERSHIP,2440 N LAKEVIEW AVENUE,CHICAGO,IL,60614,5000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.926793884312,-87.639235571208,sited
Manaaki Foundation,2022,GROWING HOME INC,2732 N CLARK STREET SUITE 310,CHICAGO,IL,60614,30000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.932008731782,-87.644752454457,sited
Manaaki Foundation,2022,PLANNED PARENTHOOD OF ILLINOIS,18 S MICHIGAN AVENUE,CHICAGO,IL,60603,50000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.881367819857,-87.624527825232,sited
Manaaki Foundation,2022,REFUSHE (PREVIOUSLY KNOWN AS HESHIMA KENYA),PO BOX 408077,CHICAGO,IL,60640,25000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,,,intermediary_or_citywide
Manaaki Foundation,2022,ROGER BALDWIN FOUNDATION OF THE ACLU INC,150 N MICHIGAN AVENUE SUITE 600,CHICAGO,IL,60601,30000,EXEMPT PURPOSE OF ORGANIZATION,990-PF,41.884931224143,-87.624552861651,intermediary_or_citywide
